purchase_TF,Variant,date,id
False,B,2020-08-21,0x68f84e
True,A,2020-06-09,0x6ec8c0
False,A,2020-02-18,0x86c4df
True,A,2020-07-07,0x70e495
False,A,2019-11-11,0x8b6b12
False,A,2020-06-12,0x760b30
True,A,2019-10-26,0x3f8b08
False,A,2019-10-02,0x1dfb1a
False,A,2019-10-21,0x1c88c8
False,A,2020-07-31,0x6f7598
False,A,2020-07-08,0x2269e2
True,A,2020-05-04,0x91b41a
True,A,2019-09-11,0x93c356
False,A,2020-05-18,0x5b45a4
True,B,2020-08-11,0x47ac6a
False,A,2020-06-11,0x3b1b4b
False,A,2020-06-29,0x40d236
False,A,2020-01-07,0x38d2c9
False,A,2019-10-19,0x2c30eb
False,A,2020-08-21,0x5080ff
False,A,2019-12-31,0x745eae
False,A,2019-08-18,0x4658e3
False,A,2019-09-25,0x335ab0
False,A,2019-12-10,0x2b2a59
False,A,2019-09-06,0x845d1f
False,A,2020-04-24,0x71c1c3
False,A,2020-06-09,0x55eb9a
False,A,2020-05-20,0x8d63e7
False,A,2020-06-01,0x26e364
True,A,2020-01-28,0x2e38fb
False,A,2019-09-02,0x255921
False,A,2019-12-25,0x4fc633
False,A,2020-02-25,0x46fb08
False,A,2019-10-10,0x453319
False,A,2019-11-04,0x59cce1
False,A,2019-11-02,0x1a426e
False,A,2020-06-12,0x6758d5
False,A,2020-08-04,0x67bcdf
False,A,2020-06-01,0x1f7667
False,A,2019-11-02,0x277d8e
False,B,2020-08-17,0x1aad50
False,A,2019-11-06,0x49465f
False,A,2019-08-19,0x92bd37
False,A,2020-03-13,0x41e363
False,A,2019-08-27,0x26e04a
False,A,2020-02-14,0x27491f
False,A,2020-07-15,0x36b0b0
False,A,2020-06-27,0x7bdeac
False,A,2020-04-25,0x7b2e75
True,A,2020-06-17,0x6d25d5
True,A,2020-03-23,0x982b41
False,A,2020-04-18,0x51e7ec
False,A,2019-09-25,0x400e94
False,A,2019-12-29,0x8495c6
False,A,2020-06-26,0x68b6e0
False,A,2020-06-11,0x18ca5e
False,A,2020-07-15,0x45ccf9
True,A,2019-08-10,0x461eb2
False,A,2020-07-02,0x8f1125
False,A,2019-08-25,0x38ca21
False,A,2020-02-01,0x1f1430
False,A,2019-09-08,0x8b2c56
False,A,2020-03-16,0x4cb344
False,A,2020-05-18,0x1154ca
False,A,2019-08-28,0x98601e
True,A,2020-02-19,0x5df1df
False,A,2020-05-11,0x1a68fe
False,A,2020-06-10,0x88faab
False,A,2020-05-28,0x5011e5
False,A,2020-06-18,0x380195
False,B,2020-08-16,0x60f17e
False,A,2020-02-19,0x3fd97c
False,A,2019-12-19,0x3c77bb
True,A,2020-06-26,0x9351b5
False,A,2020-06-22,0x1ad7d8
False,A,2019-12-23,0x58ccb2
True,A,2020-03-07,0x6deebc
False,A,2020-07-21,0x58190d
True,A,2019-08-24,0x42ee00
False,A,2019-11-27,0x159b6f
False,B,2020-08-19,0x5e03e8
False,A,2019-12-31,0x69d236
False,A,2019-08-21,0x765b86
False,A,2019-09-28,0x1eeb41
False,A,2020-03-19,0x87ce8e
True,A,2019-11-15,0x1756f7
False,A,2020-05-14,0x3b12de
False,A,2020-02-17,0x6c72d7
False,A,2019-09-22,0x90c31d
False,A,2019-10-07,0x4f9b82
False,A,2019-11-06,0x698618
False,A,2020-02-23,0x5be005
False,A,2019-10-13,0x700ac3
False,A,2020-02-11,0x1c0a1f
False,A,2020-05-14,0x8542e7
False,A,2019-12-03,0x2131dd
False,A,2019-12-10,0x6154e0
False,A,2020-05-17,0x869ea3
False,A,2019-12-19,0x7d4376
True,A,2020-03-09,0x5a0754
False,A,2019-12-10,0x215116
False,A,2019-11-07,0x2ba806
False,A,2020-02-23,0x79e742
False,B,2020-08-22,0x70df4f
False,A,2020-06-30,0x6f00fb
False,A,2020-07-06,0x4f516a
False,A,2019-08-23,0x85df93
False,A,2020-02-23,0x39f372
False,A,2019-11-03,0x2cd684
False,A,2020-03-24,0x75ff71
False,A,2019-10-15,0x6ac2ed
False,A,2019-11-01,0x34770c
False,A,2019-10-19,0x937217
False,A,2020-06-27,0x531366
False,A,2020-05-05,0x13140c
False,A,2020-03-04,0x167a01
False,A,2020-01-13,0x8149ad
False,A,2020-06-18,0x273110
False,A,2019-08-06,0x124dc6
True,A,2019-08-17,0x1ea16b
False,A,2019-11-10,0x3f8a64
False,A,2020-01-11,0x72b5c6
False,A,2019-11-24,0x5471ea
False,A,2019-09-03,0x494398
False,A,2020-03-22,0x897455
True,A,2020-01-01,0x13997f
False,A,2019-08-17,0x6afee3
False,B,2020-08-05,0x4f69bf
True,A,2019-09-30,0x59c55f
False,A,2019-09-14,0x2f02da
False,A,2020-01-08,0x449ad1
False,A,2019-08-19,0x5f3b54
False,A,2020-04-06,0x227955
False,B,2020-08-08,0x73c662
False,A,2019-10-29,0x5a5d26
True,A,2019-11-28,0x92d293
True,A,2019-08-22,0x2c0f81
False,A,2020-03-29,0x76e93d
False,A,2020-04-04,0x2c1212
True,A,2019-08-26,0x2c882b
False,A,2020-04-20,0x51be07
False,A,2020-03-21,0x9421ff
True,A,2019-12-14,0x85e338
False,A,2020-01-03,0x86af63
False,A,2019-12-31,0x2a80ff
False,A,2020-03-27,0x127e13
False,A,2019-08-26,0x5d1447
True,A,2019-09-07,0x94a47a
True,A,2020-06-30,0x110bec
False,A,2019-09-24,0x40bedf
False,A,2020-06-21,0x29eeff
True,A,2019-10-05,0x190ff4
False,A,2019-09-27,0x1c5741
False,A,2020-07-18,0x6edc8e
False,A,2020-06-13,0x16e184
False,A,2020-04-26,0x589dea
True,A,2019-12-12,0x8bb5e3
False,A,2019-11-19,0x4f3262
True,A,2019-11-14,0x11c752
False,A,2019-10-28,0x904ae2
False,A,2020-03-05,0x76b54c
False,A,2020-04-01,0x236b88
False,A,2020-06-12,0x8d2363
False,A,2020-03-04,0x815150
False,A,2020-04-25,0x84f3a2
False,A,2019-10-21,0x8c9474
False,A,2019-08-21,0x8a9eb6
False,A,2019-08-19,0x274931
False,A,2019-11-15,0x7c2ca3
False,A,2020-06-19,0x2ed14d
False,A,2019-11-14,0x1cac07
False,A,2020-01-23,0x959823
False,A,2020-01-15,0x626899
True,A,2019-10-11,0x15d98e
False,A,2020-04-20,0x26acf2
False,A,2020-06-08,0x6c686a
True,A,2020-06-05,0x74e106
False,A,2020-01-13,0x80d031
False,A,2019-11-04,0x2881b4
False,A,2019-10-15,0x31ad7d
False,A,2020-01-05,0x7f0f9a
False,A,2020-01-10,0x807ed7
False,A,2020-07-30,0x17ad8a
False,A,2020-03-31,0x4a9d25
False,A,2019-10-28,0x51ff30
False,A,2020-04-05,0x41cb1d
False,A,2020-02-10,0x710d45
True,A,2019-12-14,0x148e83
False,A,2020-06-01,0x4ea584
True,A,2020-06-21,0x34bdd2
True,A,2019-12-30,0x1a048e
False,A,2019-08-20,0x361d75
False,A,2020-04-12,0x5e73df
False,A,2020-02-06,0x176460
False,A,2020-08-29,0x6a77e7
False,A,2020-04-13,0x5ba198
False,A,2020-07-15,0x6265e8
False,A,2020-01-06,0x5add6e
False,A,2019-08-21,0x6bb6cb
False,A,2020-05-09,0x638cd3
False,A,2020-07-14,0x690ea9
False,A,2020-06-06,0x69f545
False,A,2019-12-30,0x6c6bc2
False,A,2020-07-06,0x3f2142
True,A,2020-07-09,0x7854a0
False,A,2020-05-10,0x80f172
False,A,2020-03-17,0x951695
False,B,2020-08-04,0x60dccd
False,A,2020-02-07,0x69d538
False,A,2019-08-21,0x37175f
True,A,2020-08-02,0x671e0b
False,A,2020-07-31,0x846aeb
False,B,2020-08-15,0x578c37
False,A,2020-02-26,0x189818
False,A,2020-05-07,0x394f63
False,A,2020-07-10,0x8f7cf7
False,A,2020-05-12,0x78a63f
True,A,2019-09-29,0x18747a
False,A,2020-05-12,0x51f094
True,A,2020-02-27,0x737caa
False,A,2020-04-14,0x202dc1
False,A,2019-09-09,0x861554
False,A,2020-03-12,0x2c4ad5
False,A,2020-03-21,0x411334
False,A,2019-08-12,0x62a69e
False,A,2019-09-30,0x8e6276
False,A,2020-03-09,0x5ad2bc
True,A,2020-02-22,0x5b0ef8
False,A,2020-06-23,0x127cb4
False,A,2019-10-04,0x3de81b
False,A,2020-05-06,0x552813
False,A,2020-03-25,0x7163cb
False,A,2019-11-17,0x279108
False,A,2019-11-10,0x264454
False,A,2019-11-13,0x86df7c
False,A,2019-10-19,0x5d1a14
False,A,2019-08-16,0x6c2589
False,A,2020-04-04,0x3b8bab
False,A,2020-08-12,0x846797
False,A,2019-09-13,0x8bf787
False,A,2019-09-24,0x19ddf6
False,A,2019-09-04,0x63aaf1
False,A,2019-11-27,0x4971b7
False,A,2020-05-28,0x7bb2b2
True,A,2020-01-24,0x5d0e99
False,A,2020-02-10,0x1f1447
False,A,2020-03-17,0x64336a
False,A,2020-07-23,0x7a2c50
False,A,2020-01-06,0x7fccaa
False,A,2020-04-04,0x85058b
False,A,2020-03-29,0x908535
False,A,2020-04-24,0x609dac
False,A,2020-03-25,0x7ea7de
False,A,2020-08-02,0x79b156
False,A,2020-07-09,0x88b88b
False,A,2020-04-08,0x9345c2
False,A,2020-06-15,0x3690dc
True,A,2019-09-28,0x6729c4
False,A,2020-06-05,0x779aaf
False,A,2019-10-23,0x4695d7
False,A,2020-08-10,0x501622
False,A,2020-04-04,0x784fe2
False,A,2019-08-20,0x798435
False,A,2020-01-11,0x89f233
True,A,2020-01-29,0x25666e
False,A,2020-04-25,0x3fa9b3
True,A,2019-12-18,0x8be463
False,A,2020-03-18,0x818c17
False,A,2020-08-08,0x896c1d
False,A,2019-11-23,0x1664ec
False,A,2019-10-01,0x84cdd6
True,A,2020-02-24,0x8ea136
False,A,2020-04-18,0x49b569
False,A,2020-06-11,0x3c486a
False,A,2020-04-01,0x51fecc
False,A,2019-10-06,0x47682b
False,A,2020-01-22,0x544174
False,A,2019-10-22,0x62a6df
False,A,2020-01-02,0x454639
False,A,2020-08-14,0x5a7779
False,A,2020-01-01,0x61feef
False,A,2020-05-23,0x981d63
False,A,2020-02-10,0x6da648
False,A,2020-08-17,0x958162
False,A,2019-12-02,0x884d04
True,A,2020-05-01,0x7dddb5
False,A,2020-03-02,0x60afa9
False,A,2019-10-25,0x9555b2
False,A,2020-02-07,0x1bc2e8
False,A,2020-04-26,0x310251
False,A,2019-12-03,0x49768b
False,A,2019-08-05,0x750979
False,A,2020-02-25,0x29eff0
False,A,2020-02-13,0x715466
False,A,2020-07-27,0x2d8c98
False,A,2019-10-16,0x42487e
True,A,2020-05-31,0x35a414
True,A,2019-12-15,0x76dc1f
False,A,2020-01-03,0x73a62e
False,A,2020-02-06,0x1d02f4
False,A,2020-07-22,0x4adb21
True,A,2019-09-22,0x601245
False,A,2019-08-19,0x8e5a97
False,A,2020-05-19,0x5037d1
False,B,2020-08-26,0x2c5bc4
False,A,2020-08-10,0x53980d
False,A,2020-03-28,0x295e53
False,A,2020-04-11,0x72d511
False,A,2019-08-03,0x902d1e
False,A,2019-08-06,0x36b2fe
False,A,2019-10-05,0x3fc306
False,A,2020-01-15,0x85f979
False,A,2019-10-01,0x18d7b8
False,A,2020-06-24,0x342737
False,A,2020-01-05,0x956425
False,A,2019-08-18,0x474761
False,A,2020-04-28,0x8b72b2
True,A,2019-09-26,0x413c50
False,A,2020-03-04,0x42a11d
False,A,2019-11-13,0x30e1b0
False,A,2020-07-01,0x8d204b
False,A,2020-01-12,0x7f11e3
False,A,2020-06-29,0x5c3f83
False,A,2020-02-04,0x357e9d
False,A,2020-05-14,0x15d5ad
False,A,2019-10-14,0xfb381
False,B,2020-08-28,0x898781
True,A,2020-05-09,0x3adde0
False,A,2019-11-05,0x87966c
True,A,2020-01-25,0x6f34f5
False,A,2020-08-04,0x4a2919
False,A,2019-10-17,0x3b7372
False,A,2020-01-09,0x8cf1a0
False,A,2020-01-18,0x870212
False,A,2020-05-03,0x8b6059
False,A,2020-07-12,0x1fc350
False,A,2019-08-16,0x535feb
False,A,2020-02-25,0x968830
True,B,2020-08-23,0x32f0bf
False,A,2019-12-20,0x5899fe
False,A,2019-11-30,0x91ff9c
True,A,2020-07-02,0x101a78
False,A,2020-02-11,0x7a76e0
False,A,2020-01-14,0x5cfb68
False,A,2020-01-10,0x5ea7df
False,A,2019-12-24,0x7ebe7e
True,A,2019-10-19,0x92b07a
True,A,2020-02-16,0x41e9b0
False,A,2019-11-15,0x11ac34
False,A,2019-08-09,0x29a736
True,A,2019-10-23,0x1d9c86
False,A,2020-02-15,0x6d1d92
True,A,2019-12-29,0x76cec5
False,A,2020-05-21,0x94716a
False,A,2019-09-12,0x6b8c73
False,A,2020-05-19,0x1d761e
False,A,2020-05-26,0x6d285f
False,A,2020-01-18,0x832be8
False,A,2019-10-12,0x701f3c
False,A,2019-09-08,0x256c3f
False,A,2020-02-03,0x2b42b5
False,A,2019-11-07,0x4e78da
False,B,2020-08-20,0x52c765
False,A,2019-12-13,0x5f2828
False,A,2019-12-03,0x2bf53b
False,A,2019-08-14,0x4241fe
False,A,2019-09-15,0x8d7743
False,A,2019-10-21,0x260116
False,A,2019-08-03,0x24eac8
True,A,2019-11-29,0x7a3c77
False,A,2020-08-21,0x34d817
False,A,2020-02-13,0x961bc6
False,A,2020-02-22,0x814e13
False,A,2020-01-28,0x84ca62
True,A,2020-01-22,0x913dfe
False,A,2019-08-01,0x4986e2
False,A,2020-02-06,0x2f4a97
False,A,2020-03-27,0x211ed5
False,A,2019-09-10,0x230b8b
False,A,2019-08-29,0x2c0c5f
True,A,2020-08-05,0x863905
False,A,2020-02-28,0x486560
False,A,2019-08-29,0x8850e3
False,A,2019-11-28,0x2017e0
False,A,2020-03-18,0x692ea5
False,A,2019-10-09,0x55c4b6
False,A,2020-07-04,0x15a037
False,A,2019-11-21,0x417e47
True,A,2020-03-09,0x8d5c34
False,A,2019-11-24,0x178470
False,A,2020-06-28,0x173899
False,A,2020-06-10,0x42f3bd
False,A,2020-01-17,0x3bdb16
False,A,2020-01-22,0x3e5ebd
False,A,2020-08-16,0x262d33
True,A,2020-02-16,0x564220
False,B,2020-08-26,0x38798b
False,A,2019-11-23,0x4c651e
False,A,2019-08-22,0x942e19
False,A,2020-02-21,0x97b302
False,B,2020-08-30,0x4746db
False,A,2019-12-05,0x67b6e1
False,A,2019-08-11,0x8f9771
False,A,2019-09-24,0x6ae6e7
False,A,2020-05-11,0x15cbeb
False,A,2020-06-24,0x639f96
False,A,2019-10-13,0x322145
False,A,2019-12-28,0x1a66f9
False,A,2020-05-21,0x4e845e
False,A,2020-06-29,0x252047
False,A,2020-07-04,0x97ea69
False,A,2020-06-04,0x33c003
False,A,2019-12-01,0x4f810e
False,A,2020-07-01,0x93f3c6
True,A,2020-03-19,0x2970ac
False,A,2019-10-24,0x79e776
False,A,2020-02-04,0x19d342
False,A,2019-08-11,0x783a08
False,A,2020-07-18,0x39580a
False,A,2019-12-13,0x975ac5
True,A,2019-11-07,0x8f0fd4
False,A,2020-05-03,0x78776d
False,A,2020-02-22,0x1ef914
False,A,2019-08-18,0x263102
False,A,2020-02-28,0x368514
False,A,2020-07-09,0x6643bd
False,A,2020-05-26,0x8e7b96
False,A,2019-09-20,0x1a2ae5
False,B,2020-08-28,0x34312e
False,A,2019-09-25,0x8cc0d6
False,A,2020-07-24,0x6d7d79
False,A,2019-11-15,0x514da5
False,A,2020-04-25,0x602b0e
False,A,2020-04-07,0x38d33a
False,A,2020-07-19,0x146719
False,A,2019-10-13,0x776538
False,A,2020-02-20,0x3999df
False,A,2020-03-19,0x245829
False,A,2019-09-12,0x6976dc
False,A,2019-08-16,0x849038
True,A,2019-08-27,0x7ad1ec
False,A,2020-04-18,0x48c2b5
False,A,2019-10-31,0x861894
False,A,2020-02-07,0x95d201
False,A,2019-11-30,0x950a87
True,A,2020-01-15,0x24183e
False,A,2019-09-04,0x747f8e
False,A,2019-10-22,0x63b3ae
False,A,2020-03-29,0x134ba0
False,A,2019-11-05,0x100885
False,A,2020-05-17,0x88e8c3
False,A,2019-08-21,0x7522ee
False,A,2020-07-14,0x887b23
False,A,2020-06-20,0x72761c
True,A,2020-03-20,0x25ecb9
True,A,2019-09-25,0x270d92
False,A,2020-06-09,0x2c8142
False,A,2020-04-19,0x3f0e25
False,A,2019-08-29,0x1f6c92
False,A,2019-12-15,0x125b0f
False,A,2020-01-13,0x7ab5ee
False,A,2020-06-02,0x3564a8
False,A,2020-01-11,0x91633a
False,A,2020-02-28,0x7d562f
False,A,2019-09-15,0x89d305
False,A,2020-07-28,0x464d6b
False,A,2020-05-12,0x3215d1
False,A,2019-11-10,0x8d582a
False,A,2020-03-31,0x92b8f3
True,A,2019-10-19,0x63c59c
False,A,2020-02-20,0x95bc5f
False,A,2019-11-13,0xf8fe4
False,A,2019-08-23,0x60a9f4
True,B,2020-08-10,0x91ca9e
False,A,2020-08-17,0x5bf442
False,A,2020-03-16,0x92ec33
False,A,2019-11-06,0x19d9ff
False,A,2019-10-20,0x766fff
False,B,2020-08-20,0x4cccc6
False,A,2019-08-06,0x1e72ef
False,B,2020-08-03,0x757b54
False,A,2020-07-13,0x4166c9
False,A,2019-09-02,0x44e104
False,B,2020-08-08,0x7891cc
False,A,2020-07-14,0x7507ff
False,A,2020-05-17,0x3fe6c6
False,A,2020-07-10,0x84eb3e
False,A,2020-01-11,0x30741e
False,A,2020-02-04,0x8f4937
False,A,2020-05-08,0x1c0164
False,A,2020-03-13,0x3f3d9b
True,A,2019-09-12,0x4cdd12
False,A,2019-10-09,0x1e8c37
False,A,2020-03-03,0x7d9600
False,A,2019-11-08,0x606f69
False,A,2020-06-15,0x1ce99f
False,A,2020-04-28,0x1399d8
False,A,2020-02-21,0x704900
False,A,2019-10-10,0x8c7695
False,A,2020-02-07,0x74323e
False,A,2020-04-02,0x63addd
False,A,2019-12-17,0x617c31
False,A,2020-08-06,0x3379cb
False,A,2020-08-09,0x77f75a
False,A,2020-05-01,0x5afc63
False,A,2020-05-12,0x89ab66
False,A,2019-11-12,0x492db5
False,A,2020-04-21,0x33dc64
False,A,2020-05-01,0x819df8
False,A,2020-06-02,0x4191d7
False,A,2020-04-19,0x29b0bc
True,A,2019-12-14,0x592174
False,A,2019-11-28,0x39b62c
False,A,2019-09-22,0x44e9e2
False,A,2020-06-19,0x29c7ef
False,A,2019-12-30,0x815ee9
True,A,2020-06-04,0x1aeed6
False,A,2019-10-26,0x40d3ce
False,A,2020-08-26,0x3c4ff8
False,A,2020-08-01,0x7085bd
False,A,2019-12-03,0x11396e
False,A,2019-09-29,0x92228c
False,A,2020-04-25,0x715920
False,A,2019-10-12,0x65a563
False,A,2020-06-27,0x517f2b
False,A,2020-04-22,0x6680c9
False,A,2019-12-16,0x5f34ee
True,A,2020-01-09,0x2e7ad8
True,A,2019-11-05,0x40e13a
False,A,2019-12-15,0x643b85
True,A,2020-02-26,0x4169ce
False,A,2020-04-01,0x6da531
False,A,2019-09-01,0x79afe3
False,A,2020-03-27,0x29b3e3
False,A,2020-04-05,0x155025
False,A,2020-02-03,0x61e834
False,A,2019-11-16,0x65b30d
True,A,2020-04-14,0x19e788
False,A,2019-12-10,0x809ccb
False,A,2020-04-19,0x87cac7
False,A,2020-04-04,0x6a22d9
False,A,2019-12-08,0x4c4598
False,A,2020-07-23,0x6230ea
False,A,2019-08-11,0x62c929
False,A,2020-02-20,0x1084b5
False,A,2020-07-26,0x6e5778
False,A,2019-08-06,0x248113
False,A,2020-07-13,0x618335
False,A,2020-07-17,0x12e6a9
False,A,2019-10-20,0x2651ee
False,A,2019-08-27,0x367e0f
False,A,2020-03-03,0xf89a6
False,A,2020-05-21,0x3df6f1
False,A,2019-10-13,0x628bc3
False,A,2019-08-28,0x57b1a4
False,A,2019-12-02,0x771f62
False,A,2019-11-06,0x988411
False,A,2020-02-25,0x8fbd93
False,A,2020-08-22,0x527796
False,A,2019-08-27,0x6fd11a
False,A,2020-03-11,0x475178
False,A,2019-09-29,0x5a7d3e
False,A,2019-11-12,0x57803c
False,A,2020-04-20,0x204a2b
False,B,2020-08-12,0x2f21c8
False,A,2020-02-10,0x7695ea
False,B,2020-08-24,0x85ade0
False,A,2019-11-22,0x8c2ddc
False,A,2020-02-17,0x6d4f23
False,A,2020-06-29,0x33f70c
False,A,2020-05-29,0x72ac6f
False,A,2019-09-01,0x2e0de4
True,A,2020-03-09,0x859300
False,A,2020-05-06,0x848bc9
False,A,2019-10-03,0x14da00
True,A,2020-04-07,0x106673
False,A,2020-07-15,0x38d329
False,A,2020-03-31,0x258bb7
False,A,2019-09-20,0x91b656
False,A,2020-02-24,0x153823
True,A,2020-01-03,0x79ff96
True,A,2020-01-20,0x727e39
False,A,2020-02-27,0x367d3c
False,A,2019-10-04,0x1b7efc
False,A,2020-08-21,0x97e1df
False,A,2019-10-18,0x5f93b0
False,A,2020-01-19,0x63d116
False,A,2019-09-12,0x4e6714
True,A,2019-08-23,0x6ac9ee
False,A,2019-10-19,0x6ccdad
False,A,2020-03-28,0x9451bc
False,A,2019-09-12,0x44f815
False,A,2019-10-23,0x76e7b9
False,A,2020-01-17,0x8ea772
True,A,2020-03-22,0x274711
False,A,2020-04-28,0x8f88eb
False,B,2020-08-04,0x74ada4
False,A,2019-09-03,0x7b2008
False,A,2019-12-14,0x4f16e0
False,A,2020-07-03,0x3f06d2
False,A,2020-05-19,0x6f4658
False,A,2020-03-01,0x24e68d
False,A,2019-11-04,0x6bba5c
False,A,2020-07-08,0x970fff
False,A,2019-08-20,0x337c4c
False,A,2019-11-25,0x86fce3
False,A,2019-10-04,0x2607f6
True,A,2020-07-07,0x3b7ca0
False,A,2019-08-29,0x10b424
False,A,2019-08-24,0x4cee76
False,A,2020-02-10,0x953797
False,A,2020-01-28,0x5a0817
False,A,2020-04-21,0x30d43e
False,A,2019-12-20,0x440ddf
True,A,2020-06-28,0x91f8d0
False,A,2020-02-29,0x67b8da
False,A,2019-12-24,0x79c7af
False,A,2020-03-13,0x6d6c8b
False,A,2019-11-03,0x392add
False,A,2019-10-04,0x515527
False,A,2020-02-24,0x6847af
True,A,2019-09-09,0x74f0f3
False,A,2019-09-23,0x1566d8
True,A,2019-12-15,0x7ee4ea
False,A,2019-12-24,0x2c2a64
False,A,2019-12-13,0x5228ee
False,A,2020-04-14,0x4e1b73
False,A,2019-12-26,0x1783d3
False,A,2020-03-20,0x81585b
False,A,2020-04-06,0x1dd560
False,B,2020-08-23,0x45373b
False,A,2020-01-23,0x3483a8
False,A,2019-09-15,0x438ca5
False,A,2020-07-17,0x7dac35
False,A,2020-04-23,0x6ca612
True,B,2020-08-26,0x3bdb01
False,A,2020-04-06,0x475b13
True,A,2020-08-23,0x7d5345
True,A,2020-04-27,0x652ade
False,A,2020-04-08,0x822c45
False,A,2019-10-02,0xfafd1
False,A,2020-08-01,0x5c3ee4
False,A,2019-08-20,0x962b1b
False,A,2019-12-13,0x8df450
False,A,2020-03-16,0x46abf3
False,A,2020-07-29,0x5ce691
False,A,2020-05-27,0x877157
False,A,2020-04-16,0x7f00eb
True,A,2020-01-03,0x3e493c
False,A,2020-07-19,0x297d15
False,A,2020-05-20,0x49c0c9
False,A,2020-06-23,0x87397f
False,B,2020-08-21,0x86b13d
False,A,2020-03-25,0x7d3131
False,A,2020-07-19,0x18f9be
False,A,2020-01-14,0x6fa02b
False,A,2019-10-19,0x3a3631
False,A,2019-09-11,0x4dcd73
True,A,2020-07-02,0x888061
False,A,2020-03-01,0x779cad
False,A,2019-10-17,0x5f6f53
False,A,2019-09-03,0x449106
False,A,2019-09-07,0x91cbb3
False,A,2020-03-10,0x2ac0e7
False,B,2020-08-19,0x50ea0d
True,A,2020-01-04,0x272d35
False,A,2020-02-17,0x3f1011
False,B,2020-08-15,0x890ed3
False,A,2020-01-26,0x1becfb
False,A,2019-08-30,0x5867fd
True,A,2020-05-10,0x7c5820
False,A,2019-12-08,0x96d0a9
False,A,2019-11-21,0x901943
False,A,2020-04-14,0x5c2bbd
False,A,2020-07-06,0x907611
False,A,2019-12-29,0x4c0bed
False,B,2020-08-05,0x581539
False,A,2020-03-29,0x55fb72
False,A,2020-05-30,0x72f536
False,A,2020-02-24,0x23d8a1
False,A,2019-10-20,0x15d646
False,A,2019-12-29,0x5e0924
False,A,2020-07-04,0x4115d7
False,A,2019-11-10,0x304e1d
False,A,2019-12-01,0x5c059b
False,A,2020-03-12,0x7dfbf5
False,A,2020-04-18,0x7975c2
True,A,2020-07-05,0x7deb06
False,A,2020-05-10,0x395689
True,A,2020-01-24,0x814e53
True,A,2019-10-28,0x6b8f73
False,A,2020-01-17,0x5077c8
False,A,2019-11-11,0x5f929b
False,A,2019-12-05,0x49b9c8
False,A,2019-09-25,0x193105
False,A,2020-07-19,0x145eee
False,A,2020-03-12,0x83031a
False,A,2019-09-13,0x22d338
False,A,2020-04-14,0x4f9968
False,A,2019-08-04,0x97d052
False,A,2020-07-01,0x7ae5c4
True,A,2020-03-03,0x33a3aa
False,A,2020-04-20,0x20ad84
False,A,2020-04-27,0x3ac602
False,A,2020-01-28,0x54e06d
False,A,2019-10-03,0x18c016
False,A,2020-05-18,0x49fa0d
True,A,2019-08-02,0x1bfdfc
True,A,2020-02-24,0x80193b
False,A,2020-08-11,0x93b7b5
False,A,2020-03-31,0x6535bf
True,A,2019-11-17,0x59145c
False,A,2019-08-16,0x4b6cfd
False,B,2020-08-12,0x36a700
False,A,2019-11-28,0x873496
False,A,2019-10-14,0x5469dd
False,A,2020-06-13,0x372a12
False,A,2019-09-07,0x60188b
False,A,2020-03-25,0x6ac841
True,A,2019-12-25,0x61442e
False,A,2020-07-24,0x20d72e
False,A,2020-05-09,0x8d841a
True,B,2020-08-14,0x3f7f40
False,A,2020-02-08,0x76fcb0
False,A,2020-05-17,0x26330c
True,A,2019-11-15,0x4663c8
False,A,2019-08-03,0x73c375
False,A,2020-04-15,0x1f8281
False,A,2019-12-25,0x59b4cd
False,A,2019-12-04,0x4afa36
False,A,2020-06-13,0x7970a2
False,A,2020-05-28,0x43c247
False,A,2019-12-31,0x432d2e
False,A,2020-07-14,0x635a9f
False,A,2019-12-06,0x859d0c
False,A,2019-09-05,0x61c1c1
True,A,2019-10-18,0x25c773
False,A,2020-06-22,0x451afb
False,A,2020-04-12,0x1d572a
False,A,2020-06-29,0x650744
False,A,2020-04-03,0x6214f6
False,A,2019-12-02,0x7a728b
False,A,2020-04-21,0x2858b0
False,A,2019-11-18,0x19a4e8
False,A,2019-10-26,0x82133f
False,A,2020-05-29,0x957471
False,A,2019-11-09,0x2c2b6e
False,A,2020-05-21,0x1a7e58
False,A,2019-10-23,0x91183b
False,A,2020-07-29,0x89c119
False,B,2020-08-29,0x94efee
False,A,2020-02-28,0x636bed
True,A,2019-10-25,0x1c2023
False,A,2019-12-26,0x6a2b5d
False,A,2020-08-16,0x65b5aa
False,A,2020-06-02,0x6ef600
True,B,2020-08-18,0x2d96ce
False,A,2019-11-24,0x21114a
False,A,2020-05-23,0x58d7d5
True,A,2020-08-09,0x77da63
False,A,2020-07-09,0x5ca922
False,A,2020-01-26,0x6e851f
True,A,2020-03-10,0x67c6d5
False,A,2019-10-27,0x43c333
False,A,2019-11-23,0x90e138
False,A,2020-07-18,0x649aab
False,A,2020-04-18,0x7837c6
False,A,2019-09-07,0x5fae82
False,A,2020-08-07,0x1f49c1
False,A,2020-05-10,0x9500b6
False,A,2020-05-03,0x5b4a0d
True,A,2019-09-10,0x7c9721
False,A,2020-01-15,0x1c11e6
False,A,2020-05-15,0x6b2f7f
True,A,2019-10-19,0x3ba06c
True,A,2020-06-06,0x4bc0bf
True,A,2019-12-30,0x6d13f4
False,A,2019-10-07,0x548d0e
False,A,2020-06-02,0x636c54
False,A,2019-12-10,0x172de6
